,Subject number,Expression,Eye_Left_Blink,Eye_Left_Wide,Eye_Left_Right,Eye_Left_Left,Eye_Left_Up,Eye_Left_Down,Eye_Right_Blink,Eye_Right_Wide,Eye_Right_Right,Eye_Right_Left,Eye_Right_Up,Eye_Right_Down,Eye_Frown,Eye_Left_Squeeze,Eye_Right_Squeeze,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Smile_Right,Mouth_Smile_Left,Mouth_Sad_Right,Mouth_Sad_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_UpRight,Mouth_Upper_UpLeft,Mouth_Lower_DownRight,Mouth_Lower_DownLeft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_UpRight_Morph,Tongue_UpLeft_Morph,Tongue_DownRight_Morph,Tongue_DownLeft_Morph
1809,9,Angry,0.3076791,0.0,0.0,0.0,0.0,0.0,0.7433901,0.0,0.0,0.1500756,0.0,0.0,0,0.0,0.0,0.05715007,1.0400130000000001e-23,1.70075e-26,1.401298e-45,0.0,0.08677927,2.055103e-29,0.09842719,1.22729e-28,1.401298e-45,1.401298e-45,4.034375e-26,1.2204140000000002e-17,8.902491e-20,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5952801,0.5932401,0.05424713,0.1025237,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1810,9,Angry,0.3065217,0.0,0.0,0.0,0.0,0.0,0.7460864,0.0,0.0,0.1500756,0.0,0.0,0,0.0,0.0,0.05715007,1.0400130000000001e-23,1.70075e-26,1.401298e-45,0.0,0.08677927,2.055103e-29,0.09842719,1.22729e-28,1.401298e-45,1.401298e-45,4.034375e-26,1.2204140000000002e-17,8.902491e-20,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5952801,0.5932401,0.05424713,0.1025237,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1811,9,Angry,0.2975443,0.0,0.0,0.0,0.0,0.0,0.723564,0.0,0.0,0.1490944,0.0,0.0,0,0.0,0.0,0.05715295,5.200067e-24,8.503749999999999e-27,1.401298e-45,0.0,0.08475614,1.027551e-29,0.09602541,6.13645e-29,1.401298e-45,1.401298e-45,2.0171879999999998e-26,6.102068e-18,4.4512459999999997e-20,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5917023,0.5895556,0.04429802,0.0935201,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1812,9,Angry,0.3467158,0.0,0.04396707,0.08179846,0.0,0.0,0.7339799,0.0,0.04396707,0.08179846,0.0,0.0,0,0.0,0.0,0.05925646,1.3000169999999999e-24,2.125937e-27,1.401298e-45,0.0,0.08378474,2.5688779999999998e-30,0.09591806,1.534112e-29,1.401298e-45,1.401298e-45,5.042969e-27,1.525517e-18,1.112811e-20,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5959024,0.5937715,0.05498071,0.1031847,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1813,9,Angry,0.3467158,0.0,0.04396707,0.08179846,0.0,0.0,0.7339799,0.0,0.04396707,0.08179846,0.0,0.0,0,0.0,0.0,0.05925646,1.3000169999999999e-24,2.125937e-27,1.401298e-45,0.0,0.08378474,2.5688779999999998e-30,0.09591806,1.534112e-29,1.401298e-45,1.401298e-45,5.042969e-27,1.525517e-18,1.112811e-20,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5959024,0.5937715,0.05498071,0.1031847,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1814,9,Angry,0.4519626,0.0,0.04152328,0.1016832,0.0,0.0,0.6749194,0.0,0.04152328,0.1016832,0.0,0.0,0,0.0,0.0,0.05227178,3.2500420000000003e-25,5.314843e-28,1.401298e-45,0.0,0.08326881,6.422196e-31,0.09302537,3.8352809999999996e-30,1.401298e-45,1.401298e-45,1.260742e-27,3.8137919999999996e-19,2.782029e-21,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5863531,0.5836874,0.02930051,0.07858551,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1815,9,Angry,0.4519626,0.0,0.04152328,0.1016832,0.0,0.0,0.6749194,0.0,0.04152328,0.1016832,0.0,0.0,0,0.0,0.0,0.05227178,3.2500420000000003e-25,5.314843e-28,1.401298e-45,0.0,0.08326881,6.422196e-31,0.09302537,3.8352809999999996e-30,1.401298e-45,1.401298e-45,1.260742e-27,3.8137919999999996e-19,2.782029e-21,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5863531,0.5836874,0.02930051,0.07858551,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1816,9,Angry,0.6077994,0.0,0.0,0.0,0.0,0.0,0.6745695,0.0,0.0,0.2081007,0.0,0.0,0,0.0,0.0,0.05563676,8.125105e-26,1.328711e-28,1.401298e-45,0.0,0.08196389,1.605549e-31,0.09193916,9.588203e-31,1.401298e-45,1.401298e-45,3.151856e-28,9.534481e-20,6.955071e-22,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5914787,0.5889738,0.0331246,0.08371699,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1817,9,Angry,0.582701,0.0,0.03654075,0.103452,0.0,0.0,0.6651356,0.0,0.03654075,0.103452,0.0,0.0,0,0.0,0.0,0.04944091,2.031276e-26,3.321777e-29,1.401298e-45,0.0,0.07788502,4.0138720000000003e-32,0.08675841,2.397051e-31,1.401298e-45,1.401298e-45,7.87964e-29,2.3836199999999997e-20,1.738768e-22,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5956426,0.5933207,0.02476655,0.07655365,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1818,9,Angry,0.5331502,0.0,0.03654075,0.103452,0.0,0.0,0.6582733,0.0,0.03654075,0.103452,0.0,0.0,0,0.0,0.0,0.04944091,2.031276e-26,3.321777e-29,1.401298e-45,0.0,0.07788502,4.0138720000000003e-32,0.08675841,2.397051e-31,1.401298e-45,1.401298e-45,7.87964e-29,2.3836199999999997e-20,1.738768e-22,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5956426,0.5933207,0.02476655,0.07655365,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1819,9,Angry,0.599519,0.0,0.03370261,0.103452,0.0,0.0,0.6627466,0.0,0.03370261,0.103452,0.0,0.0,0,0.0,0.0,0.05255261,2.539095e-27,4.152221e-30,1.401298e-45,0.0,0.0754267,5.0173400000000004e-33,0.08524652,2.996313e-32,1.401298e-45,1.401298e-45,9.84955e-30,2.979525e-21,2.17346e-23,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.6045423,0.6019898,0.02417114,0.0755109,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1820,9,Angry,0.624477,0.0,0.03370261,0.103452,0.0,0.0,0.6598978,0.0,0.03370261,0.103452,0.0,0.0,0,0.0,0.0,0.05255261,2.539095e-27,4.152221e-30,1.401298e-45,0.0,0.0754267,5.0173400000000004e-33,0.08524652,2.996313e-32,1.401298e-45,1.401298e-45,9.84955e-30,2.979525e-21,2.17346e-23,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.6045423,0.6019898,0.02417114,0.0755109,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1821,9,Angry,0.624477,0.0,0.03370261,0.1040503,0.0,0.0,0.6598978,0.0,0.03370261,0.1040503,0.0,0.0,0,0.0,0.0,0.05635962,1.269548e-27,2.076111e-30,1.401298e-45,0.0,0.07459836,2.5086700000000002e-33,0.084924,1.498157e-32,1.401298e-45,1.401298e-45,4.9247749999999996e-30,1.4897629999999999e-21,1.08673e-23,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.6066462,0.6043184,0.02187806,0.07441013,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1822,9,Angry,0.6272444,0.0,0.03469574,0.1033358,0.0,0.0,0.6677788,0.0,0.03469574,0.1033358,0.0,0.0,0,0.0,0.0,0.05606189,3.173869e-28,5.190277e-31,1.401298e-45,0.0,0.07706213,6.271676e-34,0.08777297,3.745392e-33,1.401298e-45,1.401298e-45,1.231194e-30,3.724407e-22,2.716825e-24,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5983196,0.5960294,0.009470007,0.05786388,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1823,9,Angry,0.6201869,0.0,0.03469574,0.1033358,0.0,0.0,0.6659557,0.0,0.03469574,0.1033358,0.0,0.0,0,0.0,0.0,0.05606189,3.173869e-28,5.190277e-31,1.401298e-45,0.0,0.07706213,6.271676e-34,0.08777297,3.745392e-33,1.401298e-45,1.401298e-45,1.231194e-30,3.724407e-22,2.716825e-24,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5983196,0.5960294,0.009470007,0.05786388,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1824,9,Angry,0.5574476,0.0,0.03402191,0.1040181,0.0,0.0,0.6606256,0.0,0.03402191,0.1040181,0.0,0.0,0,0.0,0.0,0.05396343,7.934673e-29,1.297569e-31,1.401298e-45,0.0,0.07756734,1.567919e-34,0.08710197,9.363479e-34,1.401298e-45,1.401298e-45,3.077984e-31,9.311017000000001e-23,6.792062e-25,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5967948,0.5943827,0.005546441,0.05132835,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1825,9,Angry,0.5574476,0.0,0.03402191,0.1040181,0.0,0.0,0.6606256,0.0,0.03402191,0.1040181,0.0,0.0,0,0.0,0.0,0.05396343,7.934673e-29,1.297569e-31,1.401298e-45,0.0,0.07756734,1.567919e-34,0.08710197,9.363479e-34,1.401298e-45,1.401298e-45,3.077984e-31,9.311017000000001e-23,6.792062e-25,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5967948,0.5943827,0.005546441,0.05132835,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1826,9,Angry,0.5839591,0.0,0.03402191,0.1047061,0.0,0.0,0.651204,0.0,0.03402191,0.1047061,0.0,0.0,0,0.0,0.0,0.04602453,1.983668e-29,3.243923e-32,1.401298e-45,0.0,0.07362697,3.919797e-35,0.08147334,2.34087e-34,1.401298e-45,1.401298e-45,7.694961e-32,2.3277540000000003e-23,1.698015e-25,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5957822,0.5936775,0.00138661,0.02956025,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1827,9,Angry,0.5940457,0.0,0.03402191,0.1049585,0.0,0.0,0.6570767,0.0,0.03402191,0.1049585,0.0,0.0,0,0.0,0.0,0.05175772,2.479585e-30,4.054904e-33,1.401298e-45,0.0,0.07084322,4.899747e-36,0.08014497,2.926087e-35,1.401298e-45,1.401298e-45,9.618701e-33,2.9096929999999998e-24,2.122519e-26,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5995872,0.5975819,0.0001733263,0.02871557,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1828,9,Angry,0.6608996,0.0,0.03402191,0.1049585,0.0,0.0,0.6730115,0.0,0.03402191,0.1049585,0.0,0.0,0,0.0,0.0,0.05175772,2.479585e-30,4.054904e-33,1.401298e-45,0.0,0.07084322,4.899747e-36,0.08014497,2.926087e-35,1.401298e-45,1.401298e-45,9.618701e-33,2.9096929999999998e-24,2.122519e-26,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5995872,0.5975819,0.0001733263,0.02871557,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1829,9,Angry,0.6608996,0.0,0.03653073,0.1044027,0.0,0.0,0.6730115,0.0,0.03653073,0.1044027,0.0,0.0,0,0.0,0.0,0.05007187,1.239793e-30,2.027452e-33,1.401298e-45,0.0,0.06948085,2.449873e-36,0.07822707,1.463044e-35,1.401298e-45,1.401298e-45,4.80935e-33,1.454846e-24,1.0612600000000001e-26,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5914214,0.5895851,8.666315e-05,0.0273931,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1830,9,Angry,0.662801,0.0,0.03653073,0.1044027,0.0,0.0,0.6865184,0.0,0.03653073,0.1044027,0.0,0.0,0,0.0,0.0,0.05007187,1.239793e-30,2.027452e-33,1.401298e-45,0.0,0.06948085,2.449873e-36,0.07822707,1.463044e-35,1.401298e-45,1.401298e-45,4.80935e-33,1.454846e-24,1.0612600000000001e-26,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5914214,0.5895851,8.666315e-05,0.0273931,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1831,9,Angry,0.6876097,0.0,0.03653073,0.1029339,0.0,0.0,0.6646109,0.0,0.03653073,0.1029339,0.0,0.0,0,0.0,0.0,0.0432483,3.0994820000000003e-31,5.06863e-34,1.401298e-45,0.0,0.06510746,6.124683e-37,0.07168869,3.657609e-36,1.401298e-45,1.401298e-45,1.202338e-33,3.637116e-25,2.653149e-27,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.5959394,0.5941286,2.166579e-05,0.02391274,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1832,9,Angry,0.6813885,0.0,0.0,0.0,0.0,0.0,0.6893218,0.0,0.0,0.2064803,0.0,0.0,0,0.0,0.0,0.0458382,7.748704e-32,1.267157e-34,1.401298e-45,0.0,0.06697459,1.531171e-37,0.07387,9.144023e-37,1.401298e-45,1.401298e-45,3.005844e-34,9.09279e-26,6.6328730000000005e-28,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.6031313,0.6013291,5.416447e-06,0.03577771,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1833,9,Angry,0.6813885,0.0,0.0,0.0,0.0,0.0,0.6893218,0.0,0.0,0.2064803,0.0,0.0,0,0.0,0.0,0.0458382,7.748704e-32,1.267157e-34,1.401298e-45,0.0,0.06697459,1.531171e-37,0.07387,9.144023e-37,1.401298e-45,1.401298e-45,3.005844e-34,9.09279e-26,6.6328730000000005e-28,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.6031313,0.6013291,5.416447e-06,0.03577771,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1834,9,Fear,0.0,0.6124346,0.08801425,0.04438758,0.6124346,0.0,0.0,0.6124346,0.08801425,0.04438758,0.6124346,0.0,0,0.0,0.0,9.311014000000001e-17,0.1427717,0.1860844,0.9567106,0.0,0.01904623,8.166519999999999e-21,0.002508183,0.0003902064,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2376299,0.2337911,4.373363e-18,6.216560000000001e-18,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1835,9,Fear,0.0,0.6076442,0.08837271,0.04421586,0.6076442,0.0,0.0,0.6076442,0.08837271,0.04421586,0.6076442,0.0,0,0.0,0.0,1.1638770000000001e-17,0.1519756,0.1919383,0.9424033,0.0,0.01633806,1.020815e-21,0.0003135229,0.005149232,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2388659,0.2343597,5.466704e-19,7.770700000000001e-19,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1836,9,Fear,0.0,0.6076442,0.08837271,0.04421586,0.6076442,0.0,0.0,0.6076442,0.08837271,0.04421586,0.6076442,0.0,0,0.0,0.0,1.1638770000000001e-17,0.1519756,0.1919383,0.9424033,0.0,0.01633806,1.020815e-21,0.0003135229,0.005149232,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2388659,0.2343597,5.466704e-19,7.770700000000001e-19,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1837,9,Fear,0.0,0.5992346,0.08153701,0.0539068,0.5992346,0.0,0.0,0.5992346,0.08153701,0.0539068,0.5992346,0.0,0,0.0,0.0,2.909692e-18,0.1447668,0.190334,0.936018,0.0,0.0158565,2.552037e-22,7.838073e-05,0.003149211,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2413732,0.2368617,1.366676e-19,1.9426749999999998e-19,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1838,9,Fear,0.0,0.6040666,0.07695758,0.05919456,0.6040666,0.0,0.0,0.6040666,0.07695758,0.05919456,0.6040666,0.0,0,0.0,0.0,3.6371149999999996e-19,0.1328415,0.1799783,0.9302977,0.0,0.01612532,3.190047e-23,0.002996225,0.003599345,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2461346,0.241537,1.708345e-20,2.428344e-20,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1839,9,Fear,0.0,0.6040666,0.07695758,0.05919456,0.6040666,0.0,0.0,0.6040666,0.07695758,0.05919456,0.6040666,0.0,0,0.0,0.0,3.6371149999999996e-19,0.1328415,0.1799783,0.9302977,0.0,0.01612532,3.190047e-23,0.002996225,0.003599345,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2461346,0.241537,1.708345e-20,2.428344e-20,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1840,9,Fear,0.0,0.6085116,0.07703888,0.05870414,0.6085116,0.0,0.0,0.6085116,0.07703888,0.05870414,0.6085116,0.0,0,0.0,0.0,4.5463929999999995e-20,0.126239,0.187772,0.9113437,0.0,0.01238736,3.987559e-24,0.0003745281,0.0048201,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2503768,0.2455384,2.135431e-21,3.03543e-21,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1841,9,Fear,0.0,0.6085116,0.07703888,0.05870414,0.6085116,0.0,0.0,0.6085116,0.07703888,0.05870414,0.6085116,0.0,0,0.0,0.0,4.5463929999999995e-20,0.126239,0.187772,0.9113437,0.0,0.01238736,3.987559e-24,0.0003745281,0.0048201,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2503768,0.2455384,2.135431e-21,3.03543e-21,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1842,9,Fear,0.0,0.6167546,0.07706493,0.0583837,0.6167546,0.0,0.0,0.6167546,0.07706493,0.0583837,0.6167546,0.0,0,0.0,0.0,2.2731969999999998e-20,0.1200169,0.1861494,0.9048465,0.0,0.0132195,1.993779e-24,0.0001872641,0.00277796,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2497205,0.2449876,1.067716e-21,1.517715e-21,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1843,9,Fear,0.0,0.6144667,0.07709098,0.05823889,0.6144667,0.0,0.0,0.6144667,0.07709098,0.05823889,0.6144667,0.0,0,0.0,0.0,1.420748e-21,0.1089038,0.1786936,0.8989028,0.0,0.01658781,1.246112e-25,0.00659414,0.001876421,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2669377,0.2626146,6.673223000000001e-23,9.485718000000001e-23,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1844,9,Fear,0.0,0.6144667,0.07709098,0.05823889,0.6144667,0.0,0.0,0.6144667,0.07709098,0.05823889,0.6144667,0.0,0,0.0,0.0,1.420748e-21,0.1089038,0.1786936,0.8989028,0.0,0.01658781,1.246112e-25,0.00659414,0.001876421,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2669377,0.2626146,6.673223000000001e-23,9.485718000000001e-23,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1845,9,Fear,0.0,0.6133179,0.07687926,0.05811009,0.6133179,0.0,0.0,0.6133179,0.07687926,0.05811009,0.6133179,0.0,0,0.0,0.0,3.55187e-22,0.1055292,0.1752445,0.8920342,0.0,0.01538989,3.11528e-26,0.006172615,0.0004691052,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2730154,0.2689784,1.668306e-23,2.371429e-23,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1846,9,Fear,0.0,0.6133179,0.07687926,0.05811009,0.6133179,0.0,0.0,0.6133179,0.07687926,0.05811009,0.6133179,0.0,0,0.0,0.0,3.55187e-22,0.1055292,0.1752445,0.8920342,0.0,0.01538989,3.11528e-26,0.006172615,0.0004691052,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2730154,0.2689784,1.668306e-23,2.371429e-23,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1847,9,Fear,0.0,0.5987918,0.08789873,0.04745561,0.5987918,0.0,0.0,0.5987918,0.08789873,0.04745561,0.5987918,0.0,0,0.0,0.0,8.879675e-23,0.1051654,0.1688751,0.8888308,0.0,0.02184288,7.7882e-27,0.01303176,0.0001172763,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.2663602,0.2624797,4.170764e-24,5.928574e-24,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
1848,9,Fear,0.0,0.6024375,0.08789873,0.04787743,0.6024375,0.0,0.0,0.6024375,0.08789873,0.04787743,0.6024375,0.0,0,0.0,0.0,2.2199190000000003e-23,0.101819,0.1671913,0.88326,0.0,0.02171954,1.94705e-27,0.01387973,2.931908e-05,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.263564,0.2600426,1.042691e-24,1.482143e-24,0.0,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,1.401298e-45,0.0,1.401298e-45,1.401298e-45,0.0,0.0,0.0,0.0
