,Eye_Left_Blink,Eye_Left_Wide,Eye_Left_Right,Eye_Left_Left,Eye_Left_Up,Eye_Left_Down,Eye_Right_Blink,Eye_Right_Wide,Eye_Right_Right,Eye_Right_Left,Eye_Right_Up,Eye_Right_Down,Eye_Frown,Eye_Left_Squeeze,Eye_Right_Squeeze,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Smile_Right,Mouth_Smile_Left,Mouth_Sad_Right,Mouth_Sad_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_UpRight,Mouth_Upper_UpLeft,Mouth_Lower_DownRight,Mouth_Lower_DownLeft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_UpRight_Morph,Tongue_UpLeft_Morph,Tongue_DownRight_Morph,Tongue_DownLeft_Morph
10,0.0,0.1184031,0.09293276,0.08503324,0.1184031,0.0,0.0,0.1184031,0.09293276,0.08503324,0.1184031,0.0,0,0.0,0.0,0.0,0.02714802,0.0,0.0,0,0.0,0.01085695,0.0,0.02440032,0.0,0.0,0.8179746,0.0,0.0,0.0,0.0,0.0,0.04020707,0,0.0,0.0,0.0,0.0,0,0.0,0.4279873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
11,0.0,0.09948453,0.09336066,0.08470276,0.09948453,0.0,0.0,0.09948453,0.09336066,0.08470276,0.09948453,0.0,0,0.0,0.0,0.0,0.02383519,0.0,0.0,0,0.0,0.01150162,0.0,0.02413059,0.0,0.0,0.8132498,0.0,0.0,0.0,0.0,0.0,0.03852452,0,0.0,0.0,0.0,0.0,0,0.0,0.4421176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,0.0,0.09948453,0.09336066,0.08470276,0.09948453,0.0,0.0,0.09948453,0.09336066,0.08470276,0.09948453,0.0,0,0.0,0.0,0.0,0.02383519,0.0,0.0,0,0.0,0.01150162,0.0,0.02413059,0.0,0.0,0.8132498,0.0,0.0,0.0,0.0,0.0,0.03852452,0,0.0,0.0,0.0,0.0,0,0.0,0.4421176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13,0.0,0.09233426,0.09338701,0.08472374,0.09233426,0.0,0.0,0.09233426,0.09338701,0.08472374,0.09233426,0.0,0,0.0,0.0,0.0,0.03048973,0.0,0.0,0,0.0,0.01558905,0.0,0.03155429,0.0,0.0,0.8258666,0.0,0.0,0.0,0.0,0.0,0.02952185,0,0.0,0.0,0.0,0.0,0,0.0,0.4405003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,0.0,0.09233426,0.09338701,0.08472374,0.09233426,0.0,0.0,0.09233426,0.09338701,0.08472374,0.09233426,0.0,0,0.0,0.0,0.0,0.03048973,0.0,0.0,0,0.0,0.01558905,0.0,0.03155429,0.0,0.0,0.8258666,0.0,0.0,0.0,0.0,0.0,0.02952185,0,0.0,0.0,0.0,0.0,0,0.0,0.4405003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
15,0.0,0.07154339,0.09328991,0.08479515,0.07154339,0.0,0.0,0.07154339,0.09328991,0.08479515,0.07154339,0.0,0,0.0,0.0,0.0,0.02533274,0.0,0.0,0,0.0,0.01656385,0.0,0.03093579,0.0,0.0,0.8012601,0.0,0.0,0.0,0.0,0.0,0.03565409,0,0.0,0.0,0.0,0.0,0,0.0,0.4412555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
16,0.0,0.09880598,0.09328991,0.08503664,0.09880598,0.0,0.0,0.09880598,0.09328991,0.08503664,0.09880598,0.0,0,0.0,0.0,0.0,0.03041261,0.0,0.0,0,0.0,0.01792767,0.0,0.03323397,0.0,0.0,0.8182344,0.0,0.0,0.0,0.0,0.0,0.02880393,0,0.0,0.0,0.0,0.0,0,0.0,0.4519603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
17,0.0,0.09880598,0.09328991,0.08503664,0.09880598,0.0,0.0,0.09880598,0.09328991,0.08503664,0.09880598,0.0,0,0.0,0.0,0.0,0.03041261,0.0,0.0,0,0.0,0.01792767,0.0,0.03323397,0.0,0.0,0.8182344,0.0,0.0,0.0,0.0,0.0,0.02880393,0,0.0,0.0,0.0,0.0,0,0.0,0.4519603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
18,0.0,0.0888366,0.09298778,0.08506072,0.0888366,0.0,0.0,0.0888366,0.09298778,0.08506072,0.0888366,0.0,0,0.0,0.0,0.0,0.02726871,0.0,0.0,0,0.0,0.01628708,0.0,0.03012979,0.0,0.0,0.8067038,0.0,0.0,0.0,0.0,0.0,0.03067478,0,0.0,0.0,0.0,0.0,0,0.0,0.4575484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
19,0.0,0.0888366,0.09298778,0.08506072,0.0888366,0.0,0.0,0.0888366,0.09298778,0.08506072,0.0888366,0.0,0,0.0,0.0,0.0,0.02726871,0.0,0.0,0,0.0,0.01628708,0.0,0.03012979,0.0,0.0,0.8067038,0.0,0.0,0.0,0.0,0.0,0.03067478,0,0.0,0.0,0.0,0.0,0,0.0,0.4575484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
20,0.0,0.1041478,0.09298778,0.08505014,0.1041478,0.0,0.0,0.1041478,0.09298778,0.08505014,0.1041478,0.0,0,0.0,0.0,0.0,0.02900539,0.0,0.0,0,0.0,0.01165654,0.0,0.02436702,0.0,0.0,0.8045624,0.0,0.0,0.0,0.0,0.0,0.03110802,0,0.0,0.0,0.0,0.0,0,0.0,0.4458296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
21,0.0,0.1145637,0.0929656,0.08489022,0.1145637,0.0,0.0,0.1145637,0.0929656,0.08489022,0.1145637,0.0,0,0.0,0.0,0.0,0.0315439,0.0,0.0,0,0.0,0.0168329,0.0,0.03003668,0.0,0.0,0.8101684,0.0,0.0,0.0,0.0,0.0,0.03037957,0,0.0,0.0,0.0,0.0,0,0.0,0.4501659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
22,0.0,0.1145637,0.0929656,0.08489022,0.1145637,0.0,0.0,0.1145637,0.0929656,0.08489022,0.1145637,0.0,0,0.0,0.0,0.0,0.0315439,0.0,0.0,0,0.0,0.0168329,0.0,0.03003668,0.0,0.0,0.8101684,0.0,0.0,0.0,0.0,0.0,0.03037957,0,0.0,0.0,0.0,0.0,0,0.0,0.4501659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
