,Eye_Left_Blink,Eye_Left_Wide,Eye_Left_Right,Eye_Left_Left,Eye_Left_Up,Eye_Left_Down,Eye_Right_Blink,Eye_Right_Wide,Eye_Right_Right,Eye_Right_Left,Eye_Right_Up,Eye_Right_Down,Eye_Frown,Eye_Left_Squeeze,Eye_Right_Squeeze,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Smile_Right,Mouth_Smile_Left,Mouth_Sad_Right,Mouth_Sad_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_UpRight,Mouth_Upper_UpLeft,Mouth_Lower_DownRight,Mouth_Lower_DownLeft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_UpRight_Morph,Tongue_UpLeft_Morph,Tongue_DownRight_Morph,Tongue_DownLeft_Morph
20,0.0,0.1174611,0.02217066,0.0,0.1174611,0.1689315,0.0,0.1174611,0.02217066,0.0,0.1174611,0.1689315,0,0.0,0,0.0,0.07757977,0.0,0.02683227,0.0,0.0,0.07842234,0.0,0.1273722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
21,0.0,0.1303022,0.02255297,0.0,0.1303022,0.1689722,0.0,0.1303022,0.02255297,0.0,0.1303022,0.1689722,0,0.0,0,0.0,0.07365453,0.0,0.03025338,0.0,0.0,0.07889412,0.0,0.1272151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22,0.0,0.1303022,0.02255297,0.0,0.1303022,0.1685677,0.0,0.1303022,0.02255297,0.0,0.1303022,0.1685677,0,0.0,0,0.0,0.07365453,0.0,0.03025338,0.0,0.0,0.07889412,0.0,0.1272151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
23,0.0,0.1593713,0.02289397,0.0,0.1593713,0.1666289,0.0,0.1593713,0.02289397,0.0,0.1593713,0.1666289,0,0.0,0,0.0,0.07062596,0.0,0.03035355,0.0,0.0,0.07757596,0.0,0.1235733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,0.0,0.1593713,0.02289397,0.0,0.1593713,0.1552615,0.0,0.1593713,0.02289397,0.0,0.1593713,0.1552615,0,0.0,0,0.0,0.07062596,0.0,0.03035355,0.0,0.0,0.07757596,0.0,0.1235733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,0.0,0.1309878,0.02310216,0.0,0.1309878,0.1558259,0.0,0.1309878,0.02310216,0.0,0.1309878,0.1558259,0,0.0,0,0.0,0.07569666,0.0,0.02920619,0.0,0.0,0.07618961,0.0,0.1225601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,0.0,0.1481657,0.02289218,0.0,0.1481657,0.1582559,0.0,0.1481657,0.02289218,0.0,0.1481657,0.1582559,0,0.0,0,0.0,0.07609598,0.0,0.03276696,0.0,0.0,0.0729789,0.0,0.1197427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,0.0,0.1481657,0.02289218,0.0,0.1481657,0.1582559,0.0,0.1481657,0.02289218,0.0,0.1481657,0.1582559,0,0.0,0,0.0,0.07609598,0.0,0.03276696,0.0,0.0,0.0729789,0.0,0.1197427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28,0.0,0.1201099,0.02273071,0.0,0.1201099,0.1652567,0.0,0.1201099,0.02273071,0.0,0.1201099,0.1652567,0,0.0,0,0.0,0.07265213,0.0,0.03319028,0.0,0.0,0.08016318,0.0,0.1272414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29,0.0,0.1201099,0.02273071,0.0,0.1201099,0.1643542,0.0,0.1201099,0.02273071,0.0,0.1201099,0.1643542,0,0.0,0,0.0,0.07265213,0.0,0.03319028,0.0,0.0,0.08016318,0.0,0.1272414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
30,0.0,0.1214856,0.0222013,0.0,0.1214856,0.1651773,0.0,0.1214856,0.0222013,0.0,0.1214856,0.1651773,0,0.0,0,0.0,0.0762731,0.0,0.03293186,0.0,0.0,0.07773715,0.0,0.1258841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,0.0,0.1171949,0.0220921,0.0,0.1171949,0.1659577,0.0,0.1171949,0.0220921,0.0,0.1171949,0.1659577,0,0.0,0,0.0,0.07279001,0.0,0.03051491,0.0,0.0,0.08024725,0.0,0.127563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
32,0.0,0.1171949,0.0220921,0.0,0.1171949,0.1664614,0.0,0.1171949,0.0220921,0.0,0.1171949,0.1664614,0,0.0,0,0.0,0.07279001,0.0,0.03051491,0.0,0.0,0.08024725,0.0,0.127563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
33,0.0,0.125,0.0220921,0.0,0.125,0.1663451,0.0,0.125,0.0220921,0.0,0.125,0.1663451,0,0.0,0,0.0,0.07617214,0.0,0.02956015,0.0,0.0,0.07608943,0.0,0.1227465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34,0.0,0.125,0.0220921,0.0,0.125,0.1663012,0.0,0.125,0.0220921,0.0,0.125,0.1663012,0,0.0,0,0.0,0.07617214,0.0,0.02956015,0.0,0.0,0.07608943,0.0,0.1227465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
35,0.0,0.1332702,0.02209496,0.0,0.1332702,0.1661243,0.0,0.1332702,0.02209496,0.0,0.1332702,0.1661243,0,0.0,0,0.0,0.07862008,0.0,0.03228315,0.0,0.0,0.07699971,0.0,0.1246443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
36,0.0,0.1205317,0.022744,0.0,0.1205317,0.1664322,0.0,0.1205317,0.022744,0.0,0.1205317,0.1664322,0,0.0,0,0.0,0.0787007,0.0,0.03112052,0.0,0.0,0.08420855,0.0,0.1327306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
37,0.0,0.1205317,0.022744,0.0,0.1205317,0.1658325,0.0,0.1205317,0.022744,0.0,0.1205317,0.1658325,0,0.0,0,0.0,0.0787007,0.0,0.03112052,0.0,0.0,0.08420855,0.0,0.1327306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
38,0.0,0.1303606,0.02287734,0.0,0.1303606,0.1651853,0.0,0.1303606,0.02287734,0.0,0.1303606,0.1651853,0,0.0,0,0.0,0.07322417,0.0,0.0365852,0.0,0.0,0.08545686,0.0,0.1312457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
39,0.0,0.1303606,0.02287734,0.0,0.1303606,0.1648351,0.0,0.1303606,0.02287734,0.0,0.1303606,0.1648351,0,0.0,0,0.0,0.07322417,0.0,0.0365852,0.0,0.0,0.08545686,0.0,0.1312457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
40,0.0,0.1232919,0.02290958,0.0,0.1232919,0.1623737,0.0,0.1232919,0.02290958,0.0,0.1232919,0.1623737,0,0.0,0,0.0,0.07387932,0.0,0.03452165,0.0,0.0,0.08250344,0.0,0.1296146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
41,0.0,0.1106202,0.02290958,0.0,0.1106202,0.1607608,0.0,0.1106202,0.02290958,0.0,0.1106202,0.1607608,0,0.0,0,0.0,0.08489687,0.0,0.03373919,0.0,0.0,0.08275817,0.0,0.1324386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
42,0.0,0.1106202,0.02290958,0.0,0.1106202,0.1598991,0.0,0.1106202,0.02290958,0.0,0.1106202,0.1598991,0,0.0,0,0.0,0.08489687,0.0,0.03373919,0.0,0.0,0.08275817,0.0,0.1324386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
43,0.0,0.1346678,0.02272958,0.0,0.1346678,0.1641409,0.0,0.1346678,0.02272958,0.0,0.1346678,0.1641409,0,0.0,0,0.0,0.07974802,0.0,0.03051789,0.0,0.0,0.08569254,0.0,0.13482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
44,0.0,0.1346678,0.02272958,0.0,0.1346678,0.1645825,0.0,0.1346678,0.02272958,0.0,0.1346678,0.1645825,0,0.0,0,0.0,0.07974802,0.0,0.03051789,0.0,0.0,0.08569254,0.0,0.13482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,0.0,0.1402849,0.02255678,0.0,0.1402849,0.1621841,0.0,0.1402849,0.02255678,0.0,0.1402849,0.1621841,0,0.0,0,0.0,0.0800212,0.0,0.03361376,0.0,0.0,0.0835585,0.0,0.1316428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
46,0.0,0.1060553,0.02376455,0.0,0.1060553,0.1145341,0.0,0.1060553,0.02376455,0.0,0.1060553,0.1145341,0,0.0,0,0.0,0.07523695,0.0,0.03618337,0.0,0.0,0.08212097,0.0,0.128063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
47,0.0,0.1060553,0.02376455,0.0,0.1060553,0.1039814,0.0,0.1060553,0.02376455,0.0,0.1060553,0.1039814,0,0.0,0,0.0,0.07523695,0.0,0.03618337,0.0,0.0,0.08212097,0.0,0.128063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
48,0.0,0.0877453,0.02338243,0.0,0.0877453,0.1027515,0.0,0.0877453,0.02338243,0.0,0.0877453,0.1027515,0,0.0,0,0.0,0.07655293,0.0,0.03628028,0.0,0.0,0.08305281,0.0,0.1308428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
49,0.0,0.0877453,0.02338243,0.0,0.0877453,0.1067499,0.0,0.0877453,0.02338243,0.0,0.0877453,0.1067499,0,0.0,0,0.0,0.07655293,0.0,0.03628028,0.0,0.0,0.08305281,0.0,0.1308428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50,0.0,0.08093713,0.02338243,0.0,0.08093713,0.1122723,0.0,0.08093713,0.02338243,0.0,0.08093713,0.1122723,0,0.0,0,0.0,0.07124196,0.0,0.03475107,0.0,0.0,0.07984145,0.0,0.1235674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
51,0.0,0.07620247,0.0233171,0.0,0.07620247,0.1177666,0.0,0.07620247,0.0233171,0.0,0.07620247,0.1177666,0,0.0,0,0.0,0.08047453,0.0,0.03494855,0.0,0.0,0.08507742,0.0,0.1331503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
52,0.0,0.07620247,0.0233171,0.0,0.07620247,0.1178995,0.0,0.07620247,0.0233171,0.0,0.07620247,0.1178995,0,0.0,0,0.0,0.08047453,0.0,0.03494855,0.0,0.0,0.08507742,0.0,0.1331503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
53,0.0,0.06748197,0.02319288,0.0,0.06748197,0.1175244,0.0,0.06748197,0.02319288,0.0,0.06748197,0.1175244,0,0.0,0,0.0,0.07951315,0.0,0.03283591,0.0,0.0,0.08521187,0.0,0.1319948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
