,Eye_Left_Blink,Eye_Left_Wide,Eye_Left_Right,Eye_Left_Left,Eye_Left_Up,Eye_Left_Down,Eye_Right_Blink,Eye_Right_Wide,Eye_Right_Right,Eye_Right_Left,Eye_Right_Up,Eye_Right_Down,Eye_Frown,Eye_Left_Squeeze,Eye_Right_Squeeze,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Smile_Right,Mouth_Smile_Left,Mouth_Sad_Right,Mouth_Sad_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_UpRight,Mouth_Upper_UpLeft,Mouth_Lower_DownRight,Mouth_Lower_DownLeft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_UpRight_Morph,Tongue_UpLeft_Morph,Tongue_DownRight_Morph,Tongue_DownLeft_Morph
10,0.0,0.05961669,0.01063222,0.0,0.05961669,0.0,0.0,0.05961669,0.01063222,0.0,0.05961669,0.0,0,0.0,0.0,0.0,0.0,0.115245,0.0,0.0,0.0,0.08360185,0.0,0.09285544,0.0,0.0,0.2857273,0.0,0.0,0.1108662,0.1548414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
11,0.0,0.111107,0.0,0.0,0.111107,0.0,0.0,0.111107,0.0,0.0,0.111107,0.0,0,0.0,0.0,0.0,0.0,0.1129539,0.0,0.0,0.0,0.07751823,0.0,0.08569597,0.0,0.0,0.274211,0.0,0.0,0.09763037,0.1419757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
12,0.0,0.111107,0.0,0.0,0.111107,0.0,0.0,0.111107,0.0,0.0,0.111107,0.0,0,0.0,0.0,0.0,0.0,0.1129539,0.0,0.0,0.0,0.07751823,0.0,0.08569597,0.0,0.0,0.274211,0.0,0.0,0.09763037,0.1419757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
13,0.0,0.1195489,0.0,0.0,0.1195489,0.0,0.0,0.1195489,0.0,0.0,0.1195489,0.0,0,0.0,0.0,0.0,0.0,0.1261235,0.0,0.0,0.0,0.07446675,0.0,0.08193225,0.0,0.0,0.2823516,0.0,0.0,0.1056556,0.1482486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
14,0.0,0.1195489,0.0,0.0,0.1195489,0.0,0.0,0.1195489,0.0,0.0,0.1195489,0.0,0,0.0,0.0,0.0,0.0,0.1261235,0.0,0.0,0.0,0.07446675,0.0,0.08193225,0.0,0.0,0.2823516,0.0,0.0,0.1056556,0.1482486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
15,0.0,0.1335882,0.0,0.0,0.1335882,0.0,0.0,0.1335882,0.0,0.0,0.1335882,0.0,0,0.0,0.0,0.0,0.0,0.1065995,0.0,0.0,0.0,0.07981447,0.0,0.08932462,0.0,0.0,0.2798751,0.0,0.0,0.09982646,0.144511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
16,0.0,0.1613547,0.0,0.0,0.1613547,0.0,0.0,0.1613547,0.0,0.0,0.1613547,0.0,0,0.0,0.0,0.0,0.0,0.1182686,0.0,0.0,0.0,0.07897535,0.0,0.08555802,0.0,0.0,0.2790559,0.0,0.0,0.104597,0.1485317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
17,0.0,0.1613547,0.0,0.0,0.1613547,0.0,0.0,0.1613547,0.0,0.0,0.1613547,0.0,0,0.0,0.0,0.0,0.0,0.1182686,0.0,0.0,0.0,0.07897535,0.0,0.08555802,0.0,0.0,0.2790559,0.0,0.0,0.104597,0.1485317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
18,0.0,0.193901,0.0,0.0,0.193901,0.0,0.0,0.193901,0.0,0.0,0.193901,0.0,0,0.0,0.0,0.0,0.0,0.1173507,0.0,0.0,0.0,0.06849656,0.0,0.07581085,0.0,0.0,0.2822589,0.0,0.0,0.1091076,0.1512271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
19,0.0,0.193901,0.0,0.0,0.193901,0.0,0.0,0.193901,0.0,0.0,0.193901,0.0,0,0.0,0.0,0.0,0.0,0.1173507,0.0,0.0,0.0,0.06849656,0.0,0.07581085,0.0,0.0,0.2822589,0.0,0.0,0.1091076,0.1512271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20,0.0,0.1924324,0.0,0.0,0.1924324,0.0,0.0,0.1924324,0.0,0.0,0.1924324,0.0,0,0.0,0.0,0.0,0.0,0.1161987,0.0,0.0,0.0,0.07043736,0.0,0.08114669,0.0,0.0,0.2836156,0.0,0.0,0.1058998,0.1485857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
21,0.0,0.2094086,0.0,0.0,0.2094086,0.0,0.0,0.2094086,0.0,0.0,0.2094086,0.0,0,0.0,0.0,0.0,0.0,0.1121631,0.0,0.0,0.0,0.0738932,0.0,0.0814544,0.0,0.0,0.2792293,0.0,0.0,0.1031318,0.1457421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
22,0.0,0.2094086,0.0,0.0,0.2094086,0.0,0.0,0.2094086,0.0,0.0,0.2094086,0.0,0,0.0,0.0,0.0,0.0,0.1121631,0.0,0.0,0.0,0.0738932,0.0,0.0814544,0.0,0.0,0.2792293,0.0,0.0,0.1031318,0.1457421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
23,0.0,0.211188,0.0,0.0,0.211188,0.0,0.0,0.211188,0.0,0.0,0.211188,0.0,0,0.0,0.0,0.0,0.0,0.1103904,0.0,0.0,0.0,0.07590087,0.0,0.08316664,0.0,0.0,0.2802857,0.0,0.0,0.1005458,0.1439374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
24,0.0,0.211188,0.0,0.0,0.211188,0.0,0.0,0.211188,0.0,0.0,0.211188,0.0,0,0.0,0.0,0.0,0.0,0.1103904,0.0,0.0,0.0,0.07590087,0.0,0.08316664,0.0,0.0,0.2802857,0.0,0.0,0.1005458,0.1439374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
25,0.0,0.2195467,0.0,0.0,0.2195467,0.0,0.0,0.2195467,0.0,0.0,0.2195467,0.0,0,0.0,0.0,0.0,0.0,0.1097535,0.0,0.0,0.0,0.06896634,0.0,0.07667048,0.0,0.0,0.2832603,0.0,0.0,0.1011342,0.1443008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
26,0.0,0.2446365,0.0,0.0,0.2446365,0.0,0.0,0.2446365,0.0,0.0,0.2446365,0.0,0,0.0,0.0,0.0,0.0,0.1112257,0.0,0.0,0.0,0.06123395,0.0,0.06793743,0.0,0.0,0.2937073,0.0,0.0,0.1068417,0.1474127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
27,0.0,0.2446365,0.0,0.0,0.2446365,0.0,0.0,0.2446365,0.0,0.0,0.2446365,0.0,0,0.0,0.0,0.0,0.0,0.1112257,0.0,0.0,0.0,0.06123395,0.0,0.06793743,0.0,0.0,0.2937073,0.0,0.0,0.1068417,0.1474127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
28,0.0,0.2255428,0.0,0.0,0.2255428,0.0,0.0,0.2255428,0.0,0.0,0.2255428,0.0,0,0.0,0.0,0.0,0.0,0.1155543,0.0,0.0,0.0,0.04868206,0.0,0.05498131,0.0,0.0,0.2903058,0.0,0.0,0.1133935,0.1507009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,0.0,0.2255428,0.0,0.0,0.2255428,0.0,0.0,0.2255428,0.0,0.0,0.2255428,0.0,0,0.0,0.0,0.0,0.0,0.1155543,0.0,0.0,0.0,0.04868206,0.0,0.05498131,0.0,0.0,0.2903058,0.0,0.0,0.1133935,0.1507009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,0.0,0.2671946,0.0,0.0,0.2671946,0.0,0.0,0.2671946,0.0,0.0,0.2671946,0.0,0,0.0,0.0,0.0,0.0,0.1116441,0.0,0.0,0.0,0.04731686,0.0,0.05360243,0.0,0.0,0.2921102,0.0,0.0,0.1171253,0.1536603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,0.0,0.2549438,0.0,0.0,0.2549438,0.0,0.0,0.2549438,0.0,0.0,0.2549438,0.0,0,0.0,0.0,0.0,0.0,0.1040038,0.0,0.0,0.0,0.04356579,0.0,0.04931876,0.0,0.0,0.2970604,0.0,0.0,0.1202433,0.1554139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,0.0,0.2549438,0.0,0.0,0.2549438,0.0,0.0,0.2549438,0.0,0.0,0.2549438,0.0,0,0.0,0.0,0.0,0.0,0.1040038,0.0,0.0,0.0,0.04356579,0.0,0.04931876,0.0,0.0,0.2970604,0.0,0.0,0.1202433,0.1554139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
33,0.0,0.2699878,0.0,0.0,0.2699878,0.0,0.0,0.2699878,0.0,0.0,0.2699878,0.0,0,0.0,0.0,0.0,0.0,0.1038025,0.0,0.0,0.0,0.02918522,0.0,0.03299196,0.0,0.0,0.3047948,0.0,0.0,0.122414,0.1543728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
34,0.0,0.2699878,0.0,0.0,0.2699878,0.0,0.0,0.2699878,0.0,0.0,0.2699878,0.0,0,0.0,0.0,0.0,0.0,0.1038025,0.0,0.0,0.0,0.02918522,0.0,0.03299196,0.0,0.0,0.3047948,0.0,0.0,0.122414,0.1543728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
35,0.0,0.267985,0.0,0.0,0.267985,0.0,0.0,0.267985,0.0,0.0,0.267985,0.0,0,0.0,0.0,0.0,0.0,0.09602056,0.0,0.0,0.0,0.03212483,0.0,0.03624336,0.0,0.0,0.3058251,0.0,0.0,0.119128,0.1516307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
36,0.0,0.2740898,0.0,0.0,0.2740898,0.0,0.0,0.2740898,0.0,0.0,0.2740898,0.0,0,0.0,0.0,0.0,0.0,0.09652041,0.0,0.0,0.0,0.02515028,0.0,0.03172549,0.0,0.0,0.3011706,0.0,0.0,0.1158124,0.1481429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
37,0.0,0.2740898,0.0,0.0,0.2740898,0.0,0.0,0.2740898,0.0,0.0,0.2740898,0.0,0,0.0,0.0,0.0,0.0,0.09652041,0.0,0.0,0.0,0.02515028,0.0,0.03172549,0.0,0.0,0.3011706,0.0,0.0,0.1158124,0.1481429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
38,0.0,0.3158248,0.0,0.0,0.3158248,0.0,0.0,0.3158248,0.0,0.0,0.3158248,0.0,0,0.0,0.0,0.0,0.0,0.09616339,0.0,0.0,0.0,0.02777928,0.0,0.03515549,0.0,0.0,0.2952173,0.0,0.0,0.1182693,0.1512164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
39,0.0,0.3158248,0.0,0.0,0.3158248,0.0,0.0,0.3158248,0.0,0.0,0.3158248,0.0,0,0.0,0.0,0.0,0.0,0.09616339,0.0,0.0,0.0,0.02777928,0.0,0.03515549,0.0,0.0,0.2952173,0.0,0.0,0.1182693,0.1512164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
40,0.0,0.299722,0.0,0.0,0.299722,0.0,0.0,0.299722,0.0,0.0,0.299722,0.0,0,0.0,0.0,0.0,0.0,0.09031887,0.0,0.0,0.0,0.02916271,0.0,0.03692271,0.0,0.0,0.2948741,0.0,0.0,0.1149803,0.1481239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
41,0.0,0.3136089,0.0,0.0,0.3136089,0.0,0.0,0.3136089,0.0,0.0,0.3136089,0.0,0,0.0,0.0,0.0,0.0,0.08925667,0.0,0.0,0.0,0.02024807,0.0,0.02744905,0.0,0.0,0.295777,0.0,0.0,0.1207754,0.1512397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
42,0.0,0.3136089,0.0,0.0,0.3136089,0.0,0.0,0.3136089,0.0,0.0,0.3136089,0.0,0,0.0,0.0,0.0,0.0,0.08925667,0.0,0.0,0.0,0.02024807,0.0,0.02744905,0.0,0.0,0.295777,0.0,0.0,0.1207754,0.1512397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
43,0.0,0.3216448,0.0,0.0,0.3216448,0.0,0.0,0.3216448,0.0,0.0,0.3216448,0.0,0,0.0,0.0,0.0,0.0,0.08894821,0.0,0.0,0.0,0.01561214,0.0,0.02232225,0.0,0.0,0.2912405,0.0,0.0,0.1173968,0.1480347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
44,0.0,0.3216448,0.0,0.0,0.3216448,0.0,0.0,0.3216448,0.0,0.0,0.3216448,0.0,0,0.0,0.0,0.0,0.0,0.08894821,0.0,0.0,0.0,0.01561214,0.0,0.02232225,0.0,0.0,0.2912405,0.0,0.0,0.1173968,0.1480347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
45,0.0,0.3144341,0.0,0.0,0.3144341,0.0,0.0,0.3144341,0.0,0.0,0.3144341,0.0,0,0.0,0.0,0.0,0.0,0.09023387,0.0,0.0,0.0,0.0,0.0,0.01545535,0.0,0.0,0.3016583,0.0,0.0,0.1219231,0.1507454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
46,0.0,0.3119183,0.0,0.0,0.3119183,0.0,0.0,0.3119183,0.0,0.0,0.3119183,0.0,0,0.0,0.0,0.0,0.0,0.09218785,0.0,0.0,0.0,0.01201297,0.0,0.01810004,0.0,0.0,0.3000106,0.0,0.0,0.1202323,0.1492234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
47,0.0,0.3119183,0.0,0.0,0.3119183,0.0,0.0,0.3119183,0.0,0.0,0.3119183,0.0,0,0.0,0.0,0.0,0.0,0.09218785,0.0,0.0,0.0,0.01201297,0.0,0.01810004,0.0,0.0,0.3000106,0.0,0.0,0.1202323,0.1492234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
48,0.0,0.3322634,0.0,0.0,0.3322634,0.0,0.0,0.3322634,0.0,0.0,0.3322634,0.0,0,0.0,0.0,0.0,0.0,0.09421851,0.0,0.0,0.0,0.0,0.0,0.01156689,0.0,0.0,0.2992217,0.0,0.0,0.1242722,0.1514298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
49,0.0,0.3322634,0.0,0.0,0.3322634,0.0,0.0,0.3322634,0.0,0.0,0.3322634,0.0,0,0.0,0.0,0.0,0.0,0.09421851,0.0,0.0,0.0,0.0,0.0,0.01156689,0.0,0.0,0.2992217,0.0,0.0,0.1242722,0.1514298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
50,0.0,0.3139082,0.0,0.0,0.3139082,0.0,0.0,0.3139082,0.0,0.0,0.3139082,0.0,0,0.0,0.0,0.0,0.0,0.09951361,0.0,0.0,0.0,0.0,0.0,0.01140044,0.0,0.0,0.2983208,0.0,0.0,0.1223342,0.1501643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
51,0.0,0.3418999,0.0,0.0,0.3418999,0.0,0.0,0.3418999,0.0,0.0,0.3418999,0.0,0,0.0,0.0,0.0,0.01211482,0.09567533,0.0,0.0,0.0,0.0,0.0,0.01500059,0.0,0.0,0.2992531,0.0,0.0,0.1156333,0.1453462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
52,0.0,0.3418999,0.0,0.0,0.3418999,0.0,0.0,0.3418999,0.0,0.0,0.3418999,0.0,0,0.0,0.0,0.0,0.01211482,0.09567533,0.0,0.0,0.0,0.0,0.0,0.01500059,0.0,0.0,0.2992531,0.0,0.0,0.1156333,0.1453462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
53,0.0,0.3294234,0.0,0.0,0.3294234,0.0,0.0,0.3294234,0.0,0.0,0.3294234,0.0,0,0.0,0.0,0.0,0.01244679,0.09669368,0.0,0.0,0.0,0.01029608,0.0,0.01916102,0.0,0.0,0.3044982,0.0,0.0,0.1149526,0.145108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
54,0.0,0.3294234,0.0,0.0,0.3294234,0.0,0.0,0.3294234,0.0,0.0,0.3294234,0.0,0,0.0,0.0,0.0,0.01244679,0.09669368,0.0,0.0,0.0,0.01029608,0.0,0.01916102,0.0,0.0,0.3044982,0.0,0.0,0.1149526,0.145108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
55,0.0,0.3143842,0.0,0.0,0.3143842,0.0,0.0,0.3143842,0.0,0.0,0.3143842,0.0,0,0.0,0.0,0.0,0.01046816,0.09251059,0.0,0.0,0.0,0.0,0.0,0.01411785,0.0,0.0,0.3052073,0.0,0.0,0.1152829,0.1435675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
56,0.0,0.3146373,0.0,0.0,0.3146373,0.0,0.0,0.3146373,0.0,0.0,0.3146373,0.0,0,0.0,0.0,0.0,0.013649,0.08934795,0.0,0.0,0.0,0.0,0.0,0.01476433,0.0,0.0,0.3088094,0.0,0.0,0.1156852,0.1444743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
